audit_version,as_of,domain_query,provider,query,lookback_days,qualification_tier,qualification_tier_label,effective_minimum_materiality,topic_anchor_required,source_policy,title,published,age_days,source_name,publisher_url,article_url,source_tier,source_score,source_role,materiality_score,domain_fit_score,rank_score,relevance_terms,topic_anchor_terms,decision,reason,event_id,owner_domain,selected,discovered_via,discovery_source_url,evidence_path,requires_approved_evidence,grounding_version,grounding_status,source_resolved_url,source_text_method,source_text_chars,source_evidence_hash,headline_similarity,source_published_date,source_modified_date,grounding_reason,grounding_error,tier_failures,preground_cluster_representative,preground_cluster_size,evidence_resolution_status,evidence_resolution_attempts,evidence_seed_grounding_reason,evidence_source_name,evidence_resolution_query,evidence_resolution_error,preground_retained_duplicate,discovery_scope
3.9,2026-09-25,global,google_news_rss,(AI earnings OR AI guidance OR semiconductor earnings OR cloud earnings) || (hyperscaler capex OR AI spending OR data center capex) || (semiconductor revenue OR cloud revenue OR AI bookings) || (AI acquisition OR technology IPO OR technology antitrust) || (AI stocks rally OR AI stocks selloff OR AI valuation OR market breadth technology) || ((OpenAI OR Anthropic OR xAI OR Google DeepMind) (AI safety OR AI development OR slowdown OR pause OR pacing OR regulation OR risk)) || ((Sam Altman OR Dario Amodei OR Elon Musk OR Demis Hassabis OR Jensen Huang) AI),10,E,Minimum threshold,0.25,False,strict,What AI Bubble? Jensen Huang Just Delivered Great News for Artificial Intelligence Stocks. - The Motley Fool,2026-09-17,8,The Motley Fool,https://www.fool.com,https://news.google.com/rss/articles/CBMimAFBVV95cUxNNmJDYkhzYnVfVUIyU2tfQnM2ODRhcFFJdjZIZnpiakxpZ3R5dXB0ekdxbFdsRmlxWFhEMi02ZEd5a2tmNlRqQjhKYmE2QUZtV1BHclVJR2FDRTJGdlFiOTVGbUR6Qzd1MTJfR2JjUkc2ZHVjdTUzaGZLQkhWOXl3cXFHRXJ5Z3J2MnhmdnoyMUV6SUd2WEtfRw?oc=5,unapproved,0.0,none,0.0,4.0,8.0,stocks,ai|artificial intelligence,rejected,insufficient domain materiality,,,False,global_ai_discovery,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:outside tier lookback window | B:outside tier lookback window | C:insufficient domain materiality | D:insufficient domain materiality | E:insufficient domain materiality,,,,,,,,,,global
3.9,2026-09-25,global,google_news_rss,(AI earnings OR AI guidance OR semiconductor earnings OR cloud earnings) || (hyperscaler capex OR AI spending OR data center capex) || (semiconductor revenue OR cloud revenue OR AI bookings) || (AI acquisition OR technology IPO OR technology antitrust) || (AI stocks rally OR AI stocks selloff OR AI valuation OR market breadth technology) || ((OpenAI OR Anthropic OR xAI OR Google DeepMind) (AI safety OR AI development OR slowdown OR pause OR pacing OR regulation OR risk)) || ((Sam Altman OR Dario Amodei OR Elon Musk OR Demis Hassabis OR Jensen Huang) AI),10,E,Minimum threshold,0.25,False,strict,"Mark Zuckerberg on Meta’s new audio glasses, Muse and if AI will kill us all - NBC News",2026-09-24,1,NBC News,https://www.nbcnews.com,https://news.google.com/rss/articles/CBMitwFBVV95cUxNTHNHRnhfX3RrU2dLVDdyVlIyUFJyazFuejlQYTg1QjZsUzVDLWEyRmlmeXh6N0d1MC1jbVVpMFJwTjN5bXdQaGlHTnJneGh6d1Bnbm5QblZXM0ZRM0hMaDVFSks5T25jQjVIbmZqN0VJd3lYNENXLXRucUtSblRDQVBuY3ZOMEVJZGJMWGR1MHJIS3RCc0tLNnE2cEdZR241NXJYLXQwb0FGSWlQMU1jUDZrVURadlk?oc=5,unapproved,0.0,none,0.0,0.0,9.0,,ai|meta,rejected,no domain relevance term,,,False,global_ai_discovery,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,global
3.9,2026-09-25,market,google_news_rss,(AI earnings OR AI guidance OR semiconductor earnings OR cloud earnings) || (hyperscaler capex OR AI spending OR data center capex) || (semiconductor revenue OR cloud revenue OR AI bookings) || (AI acquisition OR technology IPO OR technology antitrust) || (AI stocks rally OR AI stocks selloff OR AI valuation OR market breadth technology) || ((OpenAI OR Anthropic OR xAI OR Google DeepMind) (AI safety OR AI development OR slowdown OR pause OR pacing OR regulation OR risk)) || ((Sam Altman OR Dario Amodei OR Elon Musk OR Demis Hassabis OR Jensen Huang) AI),10,C,Expanded window,2.25,True,strict,Nvidia CEO Jensen Huang Slams Proposed AI Antitrust Exemptions and Slowdown Plans - TIKR.com,2026-09-16,9,TIKR.com,https://www.tikr.com,https://news.google.com/rss/articles/CBMifkFVX3lxTE5fQ0dFYzlJaVFlNW9keWl4c1dlM1BCa3JlT1Z3TTlwdDNjQTE4YllMeDk1NFp6Sl9OUEgxX0lzcHhmc1VlODBqWjBSSEdQVkN5TzlTXy04dFdYQjJNVF91dTVkakdEeWFZeDZabTdmRDNkTzFIYTZGb054eVNrZw?oc=5,unapproved,0.0,none,20.0,0.0,51.0,antitrust|slowdown,ai|nvidia,discovery_lead_observed,unapproved discovery lead retained for audit only; routine unattended grounding is approved-source-first,auto-2026-09-16-7a6076a74228,,False,global_ai_discovery,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:outside tier lookback window | B:outside tier lookback window,,,,,,,,,,global
3.9,2026-09-25,global,google_news_rss,(AI earnings OR AI guidance OR semiconductor earnings OR cloud earnings) || (hyperscaler capex OR AI spending OR data center capex) || (semiconductor revenue OR cloud revenue OR AI bookings) || (AI acquisition OR technology IPO OR technology antitrust) || (AI stocks rally OR AI stocks selloff OR AI valuation OR market breadth technology) || ((OpenAI OR Anthropic OR xAI OR Google DeepMind) (AI safety OR AI development OR slowdown OR pause OR pacing OR regulation OR risk)) || ((Sam Altman OR Dario Amodei OR Elon Musk OR Demis Hassabis OR Jensen Huang) AI),10,E,Minimum threshold,0.25,False,strict,“The world is right to be afraid”: Sam Altman on AI power at Dreamforce - The Next Web,2026-09-16,9,The Next Web,https://thenextweb.com,https://news.google.com/rss/articles/CBMif0FVX3lxTE1YYUYtc1BtYmp4UF9FaTVndnJlSHZocGN3dWhGemZKTTFvZ21laDFPUGx5eWNoaWktVnd6SWdZVWFxM094TklIM19SWk9Wb09iODhpd3JIVE0yajVJbjlDSkhEbmZWd3dUQVREQzBPN2IzeW80VGxhOVJjX1RRLWM?oc=5,unapproved,0.0,none,0.0,0.0,1.0,,ai,rejected,no domain relevance term,,,False,global_ai_discovery,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:outside tier lookback window | B:outside tier lookback window | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,global
3.9,2026-09-25,global,google_news_rss,(AI earnings OR AI guidance OR semiconductor earnings OR cloud earnings) || (hyperscaler capex OR AI spending OR data center capex) || (semiconductor revenue OR cloud revenue OR AI bookings) || (AI acquisition OR technology IPO OR technology antitrust) || (AI stocks rally OR AI stocks selloff OR AI valuation OR market breadth technology) || ((OpenAI OR Anthropic OR xAI OR Google DeepMind) (AI safety OR AI development OR slowdown OR pause OR pacing OR regulation OR risk)) || ((Sam Altman OR Dario Amodei OR Elon Musk OR Demis Hassabis OR Jensen Huang) AI),10,E,Minimum threshold,0.25,False,strict,Jensen Huang Rejects Legal Waivers for AI Labs - Technology Org,2026-09-25,0,Technology Org,https://www.technology.org,https://news.google.com/rss/articles/CBMiigFBVV95cUxQWE9iLWhldnBwcTUxODdBdXA5Z1VPSjNEbE1ZNlFaMm9rZWJRcWpOY1R1blBiQnZsclpPdkxmaHZFSTQwOWIxQ190NEVxdjVXcWc4RFJxbTF2Y3dDOEtLTml3SldCczcteEF3UG5TTkttUWN4V3Z4UDhaY19wREQwUGRfd2o5U3NsNXc?oc=5,unapproved,0.0,none,0.0,0.0,10.0,,ai|technology,rejected,no domain relevance term,,,False,global_ai_discovery,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,global
3.9,2026-09-25,market,google_news_rss,(AI earnings OR AI guidance OR semiconductor earnings OR cloud earnings) || (hyperscaler capex OR AI spending OR data center capex) || (semiconductor revenue OR cloud revenue OR AI bookings) || (AI acquisition OR technology IPO OR technology antitrust) || (AI stocks rally OR AI stocks selloff OR AI valuation OR market breadth technology) || ((OpenAI OR Anthropic OR xAI OR Google DeepMind) (AI safety OR AI development OR slowdown OR pause OR pacing OR regulation OR risk)) || ((Sam Altman OR Dario Amodei OR Elon Musk OR Demis Hassabis OR Jensen Huang) AI),10,C,Expanded window,2.25,True,strict,Meta’s Mark Zuckerberg joins Nvidia’s Huang in pushing back against AI slowdown (META:NASDAQ) - Seeking Alpha,2026-09-16,9,Seeking Alpha,https://seekingalpha.com,https://news.google.com/rss/articles/CBMitgFBVV95cUxQd1ZVZ1RKZ3FENE5HcThUeWtiRE1ISnlMd2hXeDBid2FVRjdITmRsdm12NTE5OGhmLTk3MG5DTzFjcTd5cmxtcEE4a3pqMlFTNWtmRzlPUUZ3N2tkRVNsNlBISmNoX0VuQWVNVWVIbjVuck9wanA3dk85ZlBXSU04cHd5STVubDBzSURHMDh2RHhabHFLVkZhQnBIUjFTdjE4dXRwYUJrVGs4bDdNTFJjN3V3VXdEUQ?oc=5,unapproved,0.0,none,22.0,0.0,56.0,slowdown,ai|nvidia|meta,discovery_lead_observed,unapproved discovery lead retained for audit only; routine unattended grounding is approved-source-first,auto-2026-09-16-2707f1153dc6,,False,global_ai_discovery,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:outside tier lookback window | B:outside tier lookback window,,,,,,,,,,global
3.9,2026-09-25,global,google_news_rss,(AI earnings OR AI guidance OR semiconductor earnings OR cloud earnings) || (hyperscaler capex OR AI spending OR data center capex) || (semiconductor revenue OR cloud revenue OR AI bookings) || (AI acquisition OR technology IPO OR technology antitrust) || (AI stocks rally OR AI stocks selloff OR AI valuation OR market breadth technology) || ((OpenAI OR Anthropic OR xAI OR Google DeepMind) (AI safety OR AI development OR slowdown OR pause OR pacing OR regulation OR risk)) || ((Sam Altman OR Dario Amodei OR Elon Musk OR Demis Hassabis OR Jensen Huang) AI),10,E,Minimum threshold,0.25,False,strict,Mark Zuckerberg says Meta will lead on smart glasses privacy despite ‘pervert glasses’ criticism - NBC News,2026-09-24,1,NBC News,https://www.nbcnews.com,https://news.google.com/rss/articles/CBMipAFBVV95cUxQSWVVNF8tN1RheW9Hd0s3VWJTUzdnNHhlcHJ1Zlc0b1lVOXRnWndYTWRqaWtHYi14aGVydTFZT3hnYVZqRjFuUHU5VVVhLWwtMVhxWGxkSGdHQ2tFWWxud1J5Z3hCUVltTDc1cExzQklwalRnTGNoY0FRaE1oa3hkcGRvUmdDQWN3M2lTRXZVMDZ2d2tEZ1R5Rk1hREh5S0lqbk9wUA?oc=5,unapproved,0.0,none,0.0,0.0,9.0,,meta,rejected,no domain relevance term,,,False,global_ai_discovery,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,global
3.9,2026-09-25,global,google_news_rss,(AI chips OR GPU supply OR AI accelerator supply OR HBM AI) || (semiconductor fab AI OR advanced packaging AI OR foundry AI) || (AI chip export controls OR semiconductor export restrictions) || (Nvidia AMD Broadcom TSMC AI capacity OR semiconductor capacity AI),10,E,Minimum threshold,0.35,False,strict,Jensen Huang says Nvidia will double chip volume next year amid strong AI demand (NVDA:NASDAQ) - Seeking Alpha,2026-09-18,7,Seeking Alpha,https://seekingalpha.com,https://news.google.com/rss/articles/CBMiugFBVV95cUxOYVNtcFZzWmJXNWVWVVlWYkdEZ1VoTjV1eHJwTFBDeFQ1VXY2bERYSUk0cWxocHVWR0JVc3p5TjRRVm1WY1owY3IxZldjMDVOalJMWDJDMUozR0ZxWl9CdXdQYWZUZFB3bEpfRGpycFdmYklYWDRZWWlUN3ExLVhQVWNiZEF0aTZOZVF4MDNEWHRmOVBCXzVXRGUyNjNxcVdXTjhUUG1KWWlYeHB0Q3d1WFRQTGxCNjNrUHc?oc=5,unapproved,0.0,none,0.0,4.0,9.0,chip,ai|chip|nvidia,rejected,insufficient domain materiality,,,False,global_ai_discovery,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:outside tier lookback window | B:outside tier lookback window | C:insufficient domain materiality | D:insufficient domain materiality | E:insufficient domain materiality,,,,,,,,,,global
3.9,2026-09-25,global,google_news_rss,(AI earnings OR AI guidance OR semiconductor earnings OR cloud earnings) || (hyperscaler capex OR AI spending OR data center capex) || (semiconductor revenue OR cloud revenue OR AI bookings) || (AI acquisition OR technology IPO OR technology antitrust) || (AI stocks rally OR AI stocks selloff OR AI valuation OR market breadth technology) || ((OpenAI OR Anthropic OR xAI OR Google DeepMind) (AI safety OR AI development OR slowdown OR pause OR pacing OR regulation OR risk)) || ((Sam Altman OR Dario Amodei OR Elon Musk OR Demis Hassabis OR Jensen Huang) AI),10,E,Minimum threshold,0.25,False,strict,Jensen Huang talks about AI and climate change like a supervillain - The Verge,2026-09-24,1,The Verge,https://www.theverge.com,https://news.google.com/rss/articles/CBMimwFBVV95cUxQNlNmM2R3THNqdE1USVJBY21wNDRBdTJCdngxazd2bXhXSVdjWmFWYTAzWllMcWNPVll1UzFSdU5reUJqYXUxRWJkTU05OXI4T3BDcFZybzlvLUp5R3czZXBMRlpKdlZJeVF6RUs5aFhSSmlLZ1JCUXVXLTZ5NndIUmc2OFRpUlo4MmZqSWtHQVFQanh6a3EwOUJiVQ?oc=5,unapproved,0.0,none,0.0,0.0,9.0,,ai,rejected,no domain relevance term,,,False,global_ai_discovery,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,global
3.9,2026-09-25,global,google_news_rss,(AI earnings OR AI guidance OR semiconductor earnings OR cloud earnings) || (hyperscaler capex OR AI spending OR data center capex) || (semiconductor revenue OR cloud revenue OR AI bookings) || (AI acquisition OR technology IPO OR technology antitrust) || (AI stocks rally OR AI stocks selloff OR AI valuation OR market breadth technology) || ((OpenAI OR Anthropic OR xAI OR Google DeepMind) (AI safety OR AI development OR slowdown OR pause OR pacing OR regulation OR risk)) || ((Sam Altman OR Dario Amodei OR Elon Musk OR Demis Hassabis OR Jensen Huang) AI),10,E,Minimum threshold,0.25,False,strict,'Don't ship the product': Jensen Huang on out-of-control AI - The Next Web,2026-09-23,2,The Next Web,https://thenextweb.com,https://news.google.com/rss/articles/CBMieEFVX3lxTE1DYnVibjZ6RnBuU1A2LVFrMlQtRXZlbWV2WGJ6TkdyYVoyVEFqVS1tLWlVUjdrQ0R0X1FhdUVTOXgtSDhpY3o5N1BqeEs2bkUySjJxUE4tZ1lwM3dncDI0UGQ3UmdjblZib0V2dTlCU2U4SnVNUlVTNg?oc=5,unapproved,0.0,none,0.0,0.0,8.0,,ai,rejected,no domain relevance term,,,False,global_ai_discovery,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,global
3.9,2026-09-25,market,google_news_rss,(AI earnings OR AI guidance OR semiconductor earnings OR cloud earnings) || (hyperscaler capex OR AI spending OR data center capex) || (semiconductor revenue OR cloud revenue OR AI bookings) || (AI acquisition OR technology IPO OR technology antitrust) || (AI stocks rally OR AI stocks selloff OR AI valuation OR market breadth technology) || ((OpenAI OR Anthropic OR xAI OR Google DeepMind) (AI safety OR AI development OR slowdown OR pause OR pacing OR regulation OR risk)) || ((Sam Altman OR Dario Amodei OR Elon Musk OR Demis Hassabis OR Jensen Huang) AI),10,C,Expanded window,2.25,True,strict,Meta’s Mark Zuckerberg joins Nvidia’s Huang in pushing back against AI slowdown - TradingView,2026-09-16,9,TradingView,https://www.tradingview.com,https://news.google.com/rss/articles/CBMi2gFBVV95cUxQcVB0WUI4bnBHWGRieVRxQ2pOTXVfZGs5SGtRYnl0bmFCWGc3cWZxUUxTY2toWTA0RkUwdmxDeXJCdWd4NzZJMS1HYVN0SEhOVEpHdjFMWmQ1azZncXRHQUxFWEt6ZTNXVDZBMmlHZkdlQjYyNm9kbkZZLXZiUG11V1J2bUQ1Q2VpcmdycnFUOEQtRFI2OWNtalZGcVlWUTlUUHlENWVjNFVSR0NHVllrQUpGSGF0d2JkdmFCZ1F0U0puNkNlM20tQkJkaHVaVWg2QlM3aHlVYjZTUQ?oc=5,unapproved,0.0,none,22.0,0.0,56.0,slowdown,ai|nvidia|meta,discovery_lead_observed,unapproved discovery lead retained for audit only; routine unattended grounding is approved-source-first,auto-2026-09-16-cb8ae67d7d4d,,False,global_ai_discovery,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:outside tier lookback window | B:outside tier lookback window,,,,,,,,,,global
3.9,2026-09-25,global,google_news_rss,(AI earnings OR AI guidance OR semiconductor earnings OR cloud earnings) || (hyperscaler capex OR AI spending OR data center capex) || (semiconductor revenue OR cloud revenue OR AI bookings) || (AI acquisition OR technology IPO OR technology antitrust) || (AI stocks rally OR AI stocks selloff OR AI valuation OR market breadth technology) || ((OpenAI OR Anthropic OR xAI OR Google DeepMind) (AI safety OR AI development OR slowdown OR pause OR pacing OR regulation OR risk)) || ((Sam Altman OR Dario Amodei OR Elon Musk OR Demis Hassabis OR Jensen Huang) AI),10,E,Minimum threshold,0.25,False,strict,"Jensen Huang Says if AI Companies Can't Contain Their Models, 'We Have to Shut the Labs Down' - gizmodo.com",2026-09-23,2,gizmodo.com,https://gizmodo.com,https://news.google.com/rss/articles/CBMivAFBVV95cUxOMzFDYjB5M2p0aE9WTVAwUnc0bTV2ZUQ2YTNNUklhUEM2Mzl6UHVwRGw1SWppT1piVWVfaVcyUlp6VHEtd0docEFTRkpYNnFBRHhjcFlfRi0wOWNHSkVCa0hwMnhua3ZxMVhBX05vMEpXdjNWVFFFMXRvZG40OFFtcU4zYVV6bUJ4aWR4UTVGUU1kOHEyWExFZFNWVGg1dndZTElfN2hCUlBXZkdaU1ZKMUZvbUZzY2t1UTdFRA?oc=5,unapproved,0.0,none,0.0,0.0,8.0,,ai,rejected,no domain relevance term,,,False,global_ai_discovery,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,global
3.9,2026-09-25,market,google_news_rss,(AI earnings OR AI guidance OR semiconductor earnings OR cloud earnings) || (hyperscaler capex OR AI spending OR data center capex) || (semiconductor revenue OR cloud revenue OR AI bookings) || (AI acquisition OR technology IPO OR technology antitrust) || (AI stocks rally OR AI stocks selloff OR AI valuation OR market breadth technology) || ((OpenAI OR Anthropic OR xAI OR Google DeepMind) (AI safety OR AI development OR slowdown OR pause OR pacing OR regulation OR risk)) || ((Sam Altman OR Dario Amodei OR Elon Musk OR Demis Hassabis OR Jensen Huang) AI),7,A,Preferred,5.0,True,strict,"Elon Musk: “AI will beat all fields… maybe 2028, at the latest” - Martin Cid Magazine",2026-09-25,0,Martin Cid Magazine,https://www.martincid.com,https://news.google.com/rss/articles/CBMiigFBVV95cUxOQ2FtYUZEbmpod1Zzd0cxZkJQd285cWp1dFdtWWpCckl3OW9aT3RpLWZjSkhaMGRndUY3VGQxQnlvX3dFeWdFQXZOQXdKRkw2cHM5alBHREhZY2xZYlR2ME15WUszUnY3cVFQWV9xZGxWeWdCakY2ZzNJdUhCaFJtNXhPS180UGFrdEE?oc=5,unapproved,0.0,none,7.0,0.0,24.5,beat,ai,discovery_lead_observed,unapproved discovery lead retained for audit only; routine unattended grounding is approved-source-first,auto-2026-09-25-ee285901418f,,False,global_ai_discovery,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,,,,,,,,,,,global
3.9,2026-09-25,global,google_news_rss,(AI earnings OR AI guidance OR semiconductor earnings OR cloud earnings) || (hyperscaler capex OR AI spending OR data center capex) || (semiconductor revenue OR cloud revenue OR AI bookings) || (AI acquisition OR technology IPO OR technology antitrust) || (AI stocks rally OR AI stocks selloff OR AI valuation OR market breadth technology) || ((OpenAI OR Anthropic OR xAI OR Google DeepMind) (AI safety OR AI development OR slowdown OR pause OR pacing OR regulation OR risk)) || ((Sam Altman OR Dario Amodei OR Elon Musk OR Demis Hassabis OR Jensen Huang) AI),10,E,Minimum threshold,0.25,False,strict,Dario Amodei will ask the UN Security Council to slow down the AI race this week - startupfortune.com,2026-09-22,3,startupfortune.com,https://startupfortune.com,https://news.google.com/rss/articles/CBMirAFBVV95cUxNdW1TeTdveU0xTFcxak9sOTltaE9GcUp1OWlScUo0c2lkckY0RXVKaUU5WXhXVVFUVWJZNm9sY2tFUlA3QWhlTlIyT01KWUpzbkdLWlFMOHJaNE9oY3c1OURwcXZOSG5qbGNaVUh4X0ZLU1hOb0xEUnExcEtWTE81eGthOGFxbWNha3N0aHppbHFrbm8ySE1HdUF4SVNQVTF5c2RqZVk3ZTVIWTRm?oc=5,unapproved,0.0,none,0.0,0.0,7.0,,ai,rejected,no domain relevance term,,,False,global_ai_discovery,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,global
3.9,2026-09-25,global,google_news_rss,(AI earnings OR AI guidance OR semiconductor earnings OR cloud earnings) || (hyperscaler capex OR AI spending OR data center capex) || (semiconductor revenue OR cloud revenue OR AI bookings) || (AI acquisition OR technology IPO OR technology antitrust) || (AI stocks rally OR AI stocks selloff OR AI valuation OR market breadth technology) || ((OpenAI OR Anthropic OR xAI OR Google DeepMind) (AI safety OR AI development OR slowdown OR pause OR pacing OR regulation OR risk)) || ((Sam Altman OR Dario Amodei OR Elon Musk OR Demis Hassabis OR Jensen Huang) AI),10,E,Minimum threshold,0.25,False,strict,AI king Jensen Huang pushes ‘responsible optimism’ at King Charles III’s gathering - politico.eu,2026-09-17,8,politico.eu,https://www.politico.eu,https://news.google.com/rss/articles/CBMioAFBVV95cUxNdVN4blNJMzZvTHlSSjVIYTl6dWE3dUx6MGc0Nl91OHY4bVNsenpYZDJhY2Yxak9lWnEtUlZmYXVremFNM3NybXJUY0ZXbFdJMFVxdUF3WllnTFNVMjRHZEo4X0doSFR2OWhRSTNLcDFHZVFCLWN5dk5aczJpZ1Z0QlhKSXM2ekpiOVZ4OHQyVzJXTlNncXFWeDZvb3ItcTlG?oc=5,unapproved,0.0,none,0.0,0.0,2.0,,ai,rejected,no domain relevance term,,,False,global_ai_discovery,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:outside tier lookback window | B:outside tier lookback window | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,global
3.9,2026-09-25,global,google_news_rss,(AI chips OR GPU supply OR AI accelerator supply OR HBM AI) || (semiconductor fab AI OR advanced packaging AI OR foundry AI) || (AI chip export controls OR semiconductor export restrictions) || (Nvidia AMD Broadcom TSMC AI capacity OR semiconductor capacity AI),10,E,Minimum threshold,0.35,False,strict,Elon Musk eyes doubling xAI's Colossus 2 Nvidia AI chips by year-end (NVDA:NASDAQ) - Seeking Alpha,2026-09-25,0,Seeking Alpha,https://seekingalpha.com,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPUG1zaVJiVXlremkyUFRpdXpMMnR0Qm4teUEycVY2YVdjNEkyME5qUTRqMXZkbWdzd29EX1hRT1E2VjJod1pobGVGUWdVZXh6eFdoT0k3VlRfOE1RLTlmdjA4RDNIM3FBZDg1ZVh5LXZiZE01SGxfaWRONzM0WERud2VuRGRKS1V3MFRzSWdnLVJaNkF4T2FqRVhTTUNXaEFZZ0dZVDRzSEc?oc=5,unapproved,0.0,none,0.0,4.0,16.0,chips,ai|nvidia,rejected,insufficient domain materiality,,,False,global_ai_discovery,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:insufficient domain materiality | B:insufficient domain materiality | C:insufficient domain materiality | D:insufficient domain materiality | E:insufficient domain materiality,,,,,,,,,,global
3.9,2026-09-25,market,google_news_rss,(AI earnings OR AI guidance OR semiconductor earnings OR cloud earnings) || (hyperscaler capex OR AI spending OR data center capex) || (semiconductor revenue OR cloud revenue OR AI bookings) || (AI acquisition OR technology IPO OR technology antitrust) || (AI stocks rally OR AI stocks selloff OR AI valuation OR market breadth technology) || ((OpenAI OR Anthropic OR xAI OR Google DeepMind) (AI safety OR AI development OR slowdown OR pause OR pacing OR regulation OR risk)) || ((Sam Altman OR Dario Amodei OR Elon Musk OR Demis Hassabis OR Jensen Huang) AI),7,A,Preferred,5.0,True,strict,"OpenAI’s Sam Altman warns the UN: “AI should be built for people, not simply to turn the crank of the machines faster…” - Martin Cid Magazine",2026-09-25,0,Martin Cid Magazine,https://www.martincid.com,https://news.google.com/rss/articles/CBMilwFBVV95cUxNaUxZMVF6SFktd1l6R0FrdktnMV8zbHhqcXRwVVdBUFlsY3JGOG1yV3o2Y0FrQmttRU9CVC15RjlFNHBqcDBsd05aM0tsVGw4MzE2SmJlbGEyS0ZnamVzUnptam9YajZ6Ukx0YmdSakdKXzNvS01UZ2hibHlnS2g5Y2dDR1IwWkpobGVDWnUwcHU1NWVacE1V?oc=5,unapproved,0.0,none,5.0,4.0,25.5,openai,ai|openai,discovery_lead_observed,unapproved discovery lead retained for audit only; routine unattended grounding is approved-source-first,auto-2026-09-25-2cc78a07d3e3,,False,global_ai_discovery,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,,,,,,,,,,,global
3.9,2026-09-25,global,google_news_rss,(AI earnings OR AI guidance OR semiconductor earnings OR cloud earnings) || (hyperscaler capex OR AI spending OR data center capex) || (semiconductor revenue OR cloud revenue OR AI bookings) || (AI acquisition OR technology IPO OR technology antitrust) || (AI stocks rally OR AI stocks selloff OR AI valuation OR market breadth technology) || ((OpenAI OR Anthropic OR xAI OR Google DeepMind) (AI safety OR AI development OR slowdown OR pause OR pacing OR regulation OR risk)) || ((Sam Altman OR Dario Amodei OR Elon Musk OR Demis Hassabis OR Jensen Huang) AI),10,E,Minimum threshold,0.25,False,strict,Mark Zuckerberg Might Have Finally Made Something That’s Actually Useful - slate.com,2026-09-23,2,slate.com,https://slate.com,https://news.google.com/rss/articles/CBMic0FVX3lxTE11Y3Q4eHprZ215ZnBKRnFoNUZFeWJ4U2JpMkJVQ0E0azQ4X0ZkTGNnVHJrR1hjUjVmRkxCeUhTZzg5UjFJSlhaUzNJRWdRckFLR0ZPQk9hR3NkbDhZZkJjaGRBMFpfbG5UUDJPS0hZR3FtZDA?oc=5,unapproved,0.0,none,0.0,0.0,8.0,,,rejected,no domain relevance term,,,False,global_ai_discovery,,discovery_lead_requires_approved_evidence,True,4.6,not_attempted,,,0,,,,,,,A:no domain relevance term | B:no domain relevance term | C:no domain relevance term | D:no domain relevance term | E:no domain relevance term,,,,,,,,,,global
